Duplicated name,Without location,Without description,Without website,Unverified,Followers,Followings,Public member,Likes,Total tweets,Age,Default theme,Default photo,Source,Without geotagged,Tweet's retweets,Tweet's likes,Mentions,Hashtags,Link,Label
0,0,0,0,1,103,5,2,21,3071,0,1,0,31,1,1,1,0,16,1,1
0,1,1,1,1,50,480,14,298,8674,0,1,0,12,1,1,1,0,4,1,1
1,1,0,0,1,279,371,0,176,172,0,1,0,90,1,3,4,0,9,0,1
0,0,0,0,1,11,56,0,14,109,0,1,0,90,1,1,2,0,23,0,1
0,0,0,0,1,156,171,0,17,162,0,1,0,88,1,1,2,0,4,1,1
0,0,0,1,1,431,592,8,8507,16958,0,0,0,92,1,2,4,1,5,1,0
0,0,0,1,1,7449,2735,66,20102,41607,0,0,0,93,1,0,1,1,1,1,0
0,1,0,1,1,8,41,0,3,510,1,1,0,94,1,0,0,2,5,0,1
0,1,0,1,1,533,557,5,3024,7885,0,1,0,93,1,3,6,0,6,0,1
0,0,0,1,1,443,492,3,7604,8602,0,1,0,93,1,1,1,0,1,1,0
0,0,0,0,1,324,697,4,0,363,1,1,0,88,1,0,0,0,2,0,1
0,0,0,0,1,1245,1884,53,1336,4908,0,0,0,29,1,1,3,0,3,1,0
0,0,0,1,1,604,1136,8,35647,10954,0,0,0,93,1,0,0,2,3,0,0
0,0,0,0,1,5620,573,70,3429,3254,0,0,0,88,1,7,2,0,3,1,0
0,0,0,0,1,84,60,1,473,284,0,1,0,88,1,1,2,0,18,2,1
0,1,0,1,1,247,312,1,4965,13837,1,1,0,90,1,1,1,2,8,1,1
0,1,0,1,1,30,2,1,2632,12577,0,1,0,88,1,1,1,0,7,1,1
0,0,0,0,1,7059,1922,212,41,34261,0,0,0,0,1,2,2,0,3,1,0
0,0,0,0,1,3959,128,142,2244,11479,0,0,0,88,1,0,1,0,1,1,0
0,1,0,1,1,310,59,0,9032,5773,1,1,0,90,1,17,16,5,5,0,1
0,0,0,0,1,328,88,8,1592,1928,0,1,0,88,1,1,2,2,1,2,0
0,1,0,0,1,1253,903,3,227,5714,0,1,0,60,1,1,2,0,4,1,1
0,0,0,1,1,33,134,1,92,1878,0,1,0,88,1,1,1,0,21,1,1
0,0,1,1,1,57,127,0,480,5678,0,1,0,53,1,1,1,0,20,1,1
0,1,0,1,1,437,1557,16,3121,6278,0,0,0,93,1,1,1,1,4,0,0
0,1,0,1,1,400,605,4,9637,11153,0,1,0,93,1,0,0,1,3,1,1
0,0,0,1,1,117,199,0,185,195,0,1,0,90,1,2,1,0,1,1,1
0,0,0,0,1,71,453,0,30,847,0,1,0,98,1,1,2,0,21,1,1
0,0,0,1,1,35,203,3,2411,891,0,1,0,93,1,1,2,0,11,0,1
0,0,0,0,1,736,1686,3,16208,5524,0,1,0,88,1,0,0,2,3,0,0
1,0,0,1,1,3595,3680,5,344812,183305,0,1,0,93,1,10,30,2,9,1,1
0,1,0,1,1,347,95,28,1530,2983,0,1,0,88,1,1,1,0,3,1,1
0,0,0,0,1,153,177,1,3822,3483,0,1,0,90,1,1,2,0,2,1,0
0,0,0,0,1,32,43,0,146,108,0,1,0,88,1,1,1,0,7,1,1
0,0,0,0,0,920656,1231,2026,28,222235,0,0,0,88,1,3,7,1,11,1,0
0,1,0,1,1,15,320,0,2171,2315,0,1,0,90,1,1,1,0,2,0,1
0,0,0,0,0,11832,296,44,38970,77627,0,1,0,88,1,1,1,2,4,0,0
0,1,1,1,1,90,971,3,503,4276,0,1,1,88,1,1,1,0,2,0,1
0,0,0,0,1,1095,1891,0,6460,25989,0,1,0,93,1,1,1,0,1,1,0
0,0,0,0,1,4516,4981,36,83692,99641,0,1,0,93,0,2,3,0,3,1,0
0,1,1,1,1,193,200,2,3,1595,0,1,0,90,1,1,1,0,21,0,1
0,0,0,1,1,10,32,0,14,6,1,1,0,93,1,1,1,0,3,0,1
0,0,0,1,1,3754,3752,17,63405,66095,0,0,0,88,1,3,5,0,8,1,0
0,0,0,0,1,926,146,0,86,6546,0,0,0,88,1,1,2,0,4,0,0
0,1,0,1,1,691,701,0,26700,30554,0,0,0,90,1,1,1,1,3,1,0
0,1,1,1,1,715,780,14,39390,24503,0,1,0,93,1,1,2,0,3,1,1
0,0,0,1,1,24,0,0,0,17675,0,1,0,111,1,1,1,0,6,1,1
0,0,0,1,1,435,413,2,4746,1069,0,1,0,93,1,1,2,4,8,0,0
0,0,0,1,1,142,71,28,0,18557,0,1,0,31,1,1,1,2,3,1,1
0,0,0,1,1,106,235,0,4328,2697,1,1,0,90,1,1,1,0,1,1,1
0,0,0,0,1,600,1005,10,7826,1703,0,1,0,93,0,1,3,0,2,0,0
0,1,0,0,1,10,98,0,88,734,1,1,0,90,1,2,1,0,4,1,1
0,0,0,1,1,2039,1881,6,21048,18319,0,1,0,90,0,0,1,0,1,1,0
0,0,0,0,1,2308,4455,17,218253,129736,0,0,0,93,1,1,1,2,6,0,0
0,0,0,0,1,20,50,0,178,217,0,0,0,90,1,1,3,0,12,1,1
0,1,0,1,1,613,17,16,4,5939,0,1,0,80,1,1,1,0,6,0,1
0,0,0,0,1,473,437,8,7,44331,0,1,0,53,1,1,1,1,3,1,0
0,1,0,1,1,384,2,12,0,21137,0,1,0,15,1,1,1,0,2,0,1
0,0,0,1,1,492,31,32,2592,1350,0,1,0,93,1,1,1,1,1,0,0
0,0,0,1,1,6387,7021,27,134792,210948,0,0,0,92,1,0,2,2,3,2,0
0,1,0,0,1,3655,4993,39,3862,113300,0,0,0,22,1,1,1,1,5,1,0
0,1,0,0,1,1960,2702,6,2088,72517,0,1,0,88,1,3,1,0,1,1,0
0,0,0,0,1,1,3,0,6,7,1,1,0,88,1,1,2,0,19,0,1
0,0,0,0,1,16198,26,128,4381,5042,0,1,0,87,1,7,12,1,1,1,0
0,0,0,0,1,9,26,0,6,128,0,1,0,93,0,2,2,0,18,0,1
0,0,0,1,1,2288,1745,42,4656,33221,0,0,0,92,1,1,1,0,7,0,0
0,0,1,1,1,4,44,0,897,43,0,1,0,90,1,2,2,0,6,0,1
0,0,0,0,1,316,352,11,593,4295,0,1,0,88,1,1,1,2,4,1,0
0,0,0,0,0,463678,96,1799,7278,259783,0,0,0,87,1,2,10,2,1,1,0
0,0,0,1,1,1645,1996,27,8093,26147,0,0,0,88,1,1,1,1,13,1,0
1,1,0,0,1,330,312,1,47,29067,0,1,0,73,1,1,1,0,2,1,1
0,0,0,0,1,13251,3110,155,3069,27002,0,0,0,29,1,1,2,6,3,1,0
0,0,0,0,1,6655,0,83,4,36758,0,1,0,88,1,2,2,0,4,1,1
0,0,0,0,1,606,109,1,70,10056,0,0,0,21,1,1,1,0,3,0,0
0,0,0,1,1,7872,8633,34,89822,92980,0,0,0,88,1,19,33,8,1,1,0
0,1,0,0,1,37,220,1,290,1898,0,1,0,107,1,1,1,0,11,0,1
0,0,0,0,1,2848,3405,70,7307,7219,0,0,0,93,1,3,2,1,4,1,0
0,1,0,0,1,751,352,5,372,42893,0,1,0,88,1,1,2,0,4,1,0
0,0,0,0,0,2211641,435,3923,212,409733,0,0,0,23,1,1,6,0,4,1,0
0,1,0,0,1,780,5000,91,9297,165814,0,0,0,80,1,0,0,0,1,1,1
0,1,0,1,1,2442,4101,28,45504,50585,0,0,0,93,1,1,1,0,6,1,1
0,0,0,0,1,2979,3107,370,529,234176,0,1,0,88,1,1,1,0,1,0,0
0,1,0,0,1,857,1193,6,87,1507,0,1,0,88,1,1,1,0,3,1,1
0,0,0,0,1,1901,770,120,268009,79725,0,0,0,90,1,1,0,0,4,1,0
0,0,0,0,1,367023,31,398,8,123258,0,0,0,93,1,3,10,0,1,1,0
0,1,0,1,1,43,77,0,933,550,0,1,0,90,1,2,2,1,5,0,1
0,0,0,0,1,6284,4770,162,20572,138709,0,0,0,88,1,1,1,0,8,0,0
0,0,1,1,1,156,966,0,18384,30518,0,0,0,88,1,1,0,4,6,0,1
0,1,0,0,1,4818,131,29,1239,1789,0,1,0,90,1,0,2,0,2,0,0
0,0,1,1,1,22,83,1,7222,1848,0,1,0,93,1,1,1,0,2,0,1
0,0,0,0,1,230,729,3,9,58493,0,1,0,7,1,1,1,0,12,1,1
0,0,0,1,1,1,55,0,25,297,1,1,0,88,1,0,0,1,1,0,1
0,0,0,1,1,18,236,0,215,370,0,1,0,93,1,1,1,0,2,0,1
0,0,0,0,1,1023,1184,8,2893,21925,0,1,0,88,1,1,3,0,3,1,0
0,0,0,1,1,15938,7965,236,137287,231330,0,0,0,92,1,1,1,0,2,1,0
0,0,0,1,1,1715,3111,27,258513,49370,0,1,0,90,1,1,1,0,2,1,0
0,0,0,0,1,15901,3416,124,3327,20953,0,0,0,36,1,1,1,2,3,1,0
0,0,0,0,1,245,196,0,278,6280,0,1,0,88,1,1,1,1,10,1,1
0,0,0,1,1,2831,4999,38,953287,96462,0,0,0,88,1,1,1,0,1,1,0
0,1,0,1,1,2,0,0,0,28,0,1,0,88,1,3,2,0,17,0,1
0,0,0,0,1,76,176,0,326,326,0,1,0,88,1,1,2,1,4,1,1
0,0,0,1,1,981,996,58,382,268,0,0,0,88,1,0,9,0,1,0,0
0,1,1,1,1,8,34,0,326,23,1,1,0,93,1,0,0,2,1,0,1
0,1,0,0,1,138,0,0,7,2675,0,1,0,88,1,1,1,0,6,1,1
0,0,0,1,1,94,688,1,4053,1817,0,1,0,93,1,12,34,0,3,0,1
0,1,1,1,1,0,0,0,0,8,0,1,0,88,1,2,1,0,15,1,1
0,0,0,0,1,23211,570,34,356,75871,0,1,0,90,1,1,2,0,3,1,0
0,0,0,0,1,1530,164,63,183,111755,0,0,0,80,1,1,1,0,1,0,0
0,0,0,0,0,89546,2710,652,13216,55000,0,0,0,80,1,2,3,2,2,1,0
0,0,0,1,1,5959,6441,6,60677,48557,0,1,0,88,1,2,2,3,1,0,0
0,0,0,0,1,1340,309,22,20,1919,0,0,0,29,1,1,1,0,1,1,0
0,0,0,0,1,41109,443,1003,356,254330,0,0,0,70,1,2,2,0,5,1,0
0,0,0,0,1,1299,2120,237,14675,288324,0,0,0,88,1,1,1,0,1,1,0
0,0,0,0,1,926,584,279,100787,177290,0,0,0,90,1,2,3,0,6,1,0
0,1,0,0,1,431,2,11,5888,23698,0,1,0,120,1,2,1,0,3,0,0
0,0,0,0,0,6388,62,90,815,8825,0,1,0,88,1,1,1,0,14,1,0
0,0,0,0,0,30807,0,385,0,9593,0,0,0,88,1,2,3,0,3,1,0
0,0,0,0,1,0,8,0,0,8,1,1,0,88,1,1,1,0,13,0,1
0,0,0,0,1,4884,1016,75,550,7661,0,0,0,12,1,5,13,0,2,1,0
0,0,0,0,1,148,539,3,1989,44158,0,0,0,88,1,0,0,0,2,3,0
0,1,0,1,1,916,2087,7,30005,34911,0,1,0,88,1,0,1,1,1,0,0
0,0,0,0,1,435,978,45,720,72266,0,0,0,90,1,2,2,0,5,0,0
0,0,0,1,1,45,40,2,52,6527,0,1,0,10,1,2,2,0,2,2,1
0,0,0,1,1,175,410,0,3499,1635,1,1,0,90,1,1,1,0,2,1,1
0,0,0,0,1,186509,599,103,29840,925629,0,0,0,88,1,2,1,0,16,1,0
0,1,0,1,1,89,17,0,52,1461,0,1,0,40,1,1,1,0,1,0,1
0,0,0,0,1,165741,186,113,479,120767,0,0,0,88,1,1,4,0,3,1,0
0,0,0,0,0,2099030,34,2022,149,662879,0,0,0,80,1,8,15,0,5,1,0
0,1,0,0,0,2453,250,2,767,584,0,1,0,90,1,3,14,0,7,1,0
0,0,0,1,1,14604,15536,776,98682,263528,0,0,0,93,1,3,1,0,1,1,0
0,0,0,1,1,0,27,0,21,5206,0,1,0,93,1,1,1,0,1,1,1
0,0,0,0,1,2258,1352,52,110,56946,0,0,0,60,1,1,1,0,4,1,0
0,0,0,0,1,9263,8215,966,89404,264870,0,0,0,88,1,1,2,0,2,1,0
0,1,1,1,1,11,157,0,708,3661,1,1,1,93,1,1,1,0,2,2,1
0,0,0,0,0,84741,760,84,240,32445,0,1,0,90,1,1,6,0,15,1,0
0,0,1,0,1,315,770,15,10737,3738,0,0,0,88,1,1,3,0,1,0,0
0,0,0,0,1,54,31,0,30,111,0,1,0,88,1,1,1,0,9,0,1
0,1,0,1,1,1,19,0,26,33,0,1,0,88,1,0,0,2,1,0,1
0,0,0,1,1,405,686,26,38388,9256,0,1,0,88,1,1,2,0,5,0,0
0,0,0,0,0,63109,180,301,59765,132036,0,0,0,93,1,0,0,1,1,0,0
0,0,0,0,1,302,69,1,838,5458,0,1,0,88,1,1,3,0,6,0,0
0,0,0,0,1,1318,4803,65,861,247632,0,0,0,88,1,0,0,2,1,0,0
0,0,0,0,1,72,234,0,8319,2855,0,1,0,90,1,0,5,1,8,1,1
0,0,0,1,1,15,115,0,90,1938,0,0,0,92,1,1,1,0,1,1,1
0,1,1,1,1,103,201,0,1855,4793,1,1,0,90,1,1,1,0,2,2,1
0,1,0,0,1,1268,1135,43,100176,111143,0,1,0,93,1,0,1,2,2,1,0
0,0,0,0,0,238900,192,0,316,429748,0,0,0,80,1,1,2,0,3,1,0
0,0,0,1,1,0,8,0,2,67,0,1,0,88,1,1,2,0,3,0,1
1,0,0,1,1,1160,870,0,4849,1828,0,1,0,90,1,22,20,0,4,0,1
0,0,0,1,1,600,1152,20,4594,3435,0,0,0,88,1,1,2,0,1,0,0
0,1,1,1,1,13,39,0,0,34,0,1,0,88,1,0,0,1,4,0,1
0,0,0,0,0,11543,124,104,22,11572,0,0,0,90,1,1,2,0,2,1,0
0,0,0,1,1,265,2,0,7,327,0,1,0,90,1,3,7,0,3,0,1
1,1,0,1,1,60,103,0,2141,10970,0,1,0,88,1,1,1,0,5,0,1
0,1,0,1,1,998,1111,2,16140,24797,0,1,0,88,1,1,1,0,1,0,0
0,0,0,0,1,396,278,35,385,3194,0,0,0,90,1,2,3,2,2,0,0
0,1,0,0,1,265,453,2,5971,5278,0,0,0,88,1,1,6,0,1,0,0
0,0,0,0,0,17865,9844,162,27895,15335,0,1,0,88,1,13,104,0,1,0,0
0,0,0,0,1,40,6,1,0,38,0,0,0,88,1,1,1,0,6,0,1
0,1,0,0,1,16,75,0,166,604,0,1,0,90,1,3,2,1,18,1,1
0,0,0,1,1,245,524,0,8887,5333,0,1,0,88,1,1,0,0,8,3,1
0,0,0,1,1,1029,275,7,268347,37877,0,0,0,90,1,0,0,1,4,0,0
0,0,0,0,1,312,437,18,632,1918,0,0,0,31,1,1,1,0,4,1,0
0,0,0,0,1,205,102,11,66,5303,0,0,0,30,1,1,2,0,4,0,0
0,0,0,0,1,149,165,2,2130,5772,0,0,0,88,1,0,0,9,2,0,0
0,1,1,1,1,2,56,0,31,66,0,1,0,90,1,1,1,0,2,0,1
0,1,0,1,1,2,70,1,19,10,1,1,0,90,1,0,0,0,4,1,1
0,0,0,1,1,867,819,27,105436,90749,0,0,0,90,1,1,5,2,2,0,0
0,1,0,0,1,1893,2751,77,21190,42850,0,0,0,93,1,1,1,0,1,0,0
0,0,0,1,1,221,582,2,34224,4981,0,1,0,88,1,1,1,0,4,0,0
0,0,0,0,1,12782,223,0,836,13143,0,0,0,88,1,1,1,0,1,1,0
0,1,0,1,1,219,89,1,47006,8860,0,1,0,88,1,3,6,0,10,1,1
0,0,0,0,1,356,408,4,719,10396,0,0,0,88,1,0,11,1,1,0,0
0,1,0,1,1,322,150,0,2645,1061,0,1,0,88,1,1,1,1,3,1,1
0,1,0,1,1,6011,1222,62,12324,5692,0,1,0,93,1,4,13,0,3,1,1
0,0,0,0,1,325,2218,2,4,493,0,1,0,90,0,1,2,0,14,1,1
0,0,0,0,1,28,87,0,215,464,0,1,0,88,1,1,1,0,4,2,1
0,0,0,0,1,2072,300,41,4259,20315,0,0,0,29,1,1,1,0,1,1,0
0,0,0,0,1,34765,30876,465,25494,85804,0,1,0,90,1,6,13,0,1,1,0
0,0,0,0,1,112,1084,1,8775,13594,0,1,0,88,1,0,0,4,3,0,0
0,0,0,0,1,15335,363,174,710,41057,0,1,0,29,1,1,2,0,1,1,0
0,0,0,1,1,870,1106,1,14271,6940,0,0,0,88,1,1,1,0,7,1,0
0,0,0,0,1,386,369,8,10608,16411,0,0,0,90,1,0,1,0,2,1,0
0,0,0,0,1,441,989,12,48240,30860,0,0,0,90,1,0,0,1,3,1,0
1,0,0,0,1,28215,466,323,941,86996,0,0,0,12,1,1,3,0,4,0,0
0,0,0,0,1,766,572,102,23115,5428,0,0,0,88,1,2,1,1,2,0,0
0,0,0,0,1,14,0,1,11,3689,0,1,0,109,1,3,2,1,9,1,1
0,0,0,1,1,193,651,0,2117,3365,0,1,0,92,1,0,1,1,5,0,0
0,0,0,0,1,3144,39,7,728,5844,0,1,0,90,1,3,3,2,2,1,0
0,0,0,1,1,25,0,0,0,17625,0,1,0,118,1,2,1,0,6,1,1
0,1,1,1,1,269,657,0,17662,9094,0,1,0,88,1,0,0,1,2,0,1
0,0,0,0,1,14642,12901,143,92103,88398,0,0,0,92,1,10,13,1,2,1,0
0,0,0,0,1,627,1265,2,6603,2633,0,0,0,93,1,3,3,1,2,1,0
0,1,0,0,1,3572,2969,148,5413,16634,0,0,0,93,1,1,2,0,1,0,0
0,0,0,1,1,112,87,0,351,816,1,1,0,88,1,0,0,1,4,0,1
0,0,0,0,1,2375,1685,713,12650,46291,0,0,0,77,1,1,1,0,8,1,0
0,1,0,0,1,15140,3740,485,550,70811,0,1,0,44,1,2,2,2,5,1,0
0,0,0,0,1,4461,4867,123,3459,11507,0,0,0,93,1,3,3,0,2,1,0
0,0,0,1,1,704,1176,67,4196,377325,0,0,0,93,1,1,1,0,2,1,0
0,1,0,1,1,178,687,1,2228,1030,0,1,0,93,1,1,3,0,2,0,0
0,0,0,1,1,812,238,16,1845,576,0,0,0,88,1,1,2,7,1,1,0
0,0,0,0,1,3182,4905,351,10746,46265,0,0,0,93,1,0,2,2,1,0,0
0,1,0,0,1,14,1,0,1,3513,1,1,0,98,1,1,1,0,3,1,1
1,1,0,1,1,941,2057,6,137082,38703,0,1,0,93,1,1,1,0,5,0,1
0,0,0,0,0,29961,2934,767,3477,14151,0,0,0,3,1,1,3,1,4,1,0
0,1,0,1,1,29,87,0,221,4024,1,1,0,93,1,1,1,0,3,2,1
0,0,0,1,1,449,1413,43,172028,106614,0,1,0,92,1,0,2,9,2,1,0
0,0,0,0,0,21690,172,144,28,37222,0,1,0,80,1,6,13,0,2,1,0
0,0,0,0,1,374,1118,4,11165,6131,0,1,0,88,1,0,0,0,3,1,1
0,1,1,1,1,400,1782,11,20173,13457,0,1,0,90,1,1,3,0,1,0,1
0,0,0,1,1,185,1125,13,5568,455,0,0,0,88,1,0,0,0,3,1,1
0,0,0,0,1,72,658,2,1188,239,0,1,0,93,1,0,0,0,6,1,1
0,0,0,1,1,661,1475,30,22177,38596,0,0,0,93,1,1,1,1,1,0,0
0,0,0,1,1,3779,4106,6,123190,34713,0,0,0,93,1,3,15,0,3,0,0
0,0,0,1,1,57,0,10,21,44459,0,1,0,90,1,1,1,0,8,0,1
0,0,0,1,1,171,489,6,25345,21896,0,1,0,93,1,1,1,4,3,0,0
0,0,0,0,0,114554,51,397,86,196106,0,0,0,88,1,2,3,0,2,0,0
0,0,0,1,1,2251,3268,9,31609,11732,0,1,0,88,1,4,11,0,1,1,0
0,1,0,1,1,220,2808,1,4479,17297,0,1,0,93,1,0,0,1,6,0,1
0,1,0,1,1,138,355,19,6507,4867,0,1,0,93,1,0,0,0,1,1,1
0,0,0,1,1,800,730,10,32684,31705,0,0,0,93,1,1,1,1,1,0,0
0,0,0,1,1,1666,1210,3,6632,114,0,0,0,88,1,1,2,2,2,0,0
0,0,0,0,1,289,136,4,4696,3890,0,0,0,88,1,1,1,0,1,0,0
0,1,0,0,1,59,123,33,323,1068,0,0,0,12,1,1,1,0,19,1,1
0,0,0,1,1,98,151,0,1101,40,0,1,0,90,1,1,2,0,19,0,1
0,1,1,1,1,701,1398,19,24485,12175,0,1,0,93,1,0,0,2,5,0,1
0,0,0,0,1,3221,4668,243,2691,20053,0,0,0,56,1,2,4,0,11,1,0
0,1,0,1,1,2534,1516,177,130812,221376,0,0,0,92,1,1,1,0,1,0,0
0,0,0,0,1,10,28,0,12,91,0,1,0,88,1,1,1,0,13,0,1
0,0,0,0,1,59,107,0,407,1755,0,1,0,93,1,1,1,0,5,0,1
0,0,0,0,1,5194,1193,83,75130,17327,0,1,0,88,1,2,11,0,1,0,0
0,1,0,1,1,51,328,1,1117,2212,1,1,0,93,1,1,2,0,5,0,1
0,0,0,1,1,9430,8189,428,1689,102264,0,0,0,92,1,0,0,0,4,1,1
0,0,0,0,1,118,57,0,6619,4904,0,1,0,93,1,1,1,1,6,0,0
0,0,0,1,1,28,0,0,8,15287,0,1,0,105,1,3,1,0,6,1,1
0,0,0,1,1,172,880,10,25421,11153,0,1,0,90,0,1,3,2,1,0,0
0,1,1,1,1,0,1,0,0,15,1,1,0,88,1,1,1,0,1,0,1
0,1,0,0,1,239,810,4,448,3314,0,0,0,90,1,1,1,0,2,0,0
0,0,0,1,1,3142,1034,123,22983,10153,0,0,0,88,1,1,2,0,1,1,0
0,0,0,0,0,91877,455,302,27,119526,0,0,0,80,1,4,9,1,2,1,0
0,0,1,1,1,5317,5763,5,672926,45505,0,1,0,93,1,0,3,2,1,0,0
0,1,0,1,1,4222,35,41,186,4827,0,0,0,12,1,2,1,0,6,1,1
0,0,0,1,1,1311,2163,17,25389,36681,0,1,0,93,0,0,1,2,4,0,0
0,0,0,1,1,2494,4975,247,33169,324847,0,1,0,93,1,1,0,1,1,0,0
0,0,0,1,1,12182,4179,53,191231,51182,0,1,0,93,1,3,11,2,1,0,0
0,0,0,0,1,222,242,5,891,4357,0,0,0,88,1,2,1,0,1,1,0
0,0,0,0,1,2431,2974,2,1426,1427,1,1,0,93,1,4,10,0,4,0,0
0,0,0,1,1,3270,4885,2,57555,16397,0,1,0,93,1,1,5,0,5,0,0
0,0,0,1,1,4,32,0,23,14,0,1,0,88,1,1,1,0,4,1,1
0,0,0,0,1,6764,4699,1811,51423,334336,0,0,0,88,1,1,1,1,13,1,0
0,0,0,1,1,186,542,0,268,141,0,1,0,88,1,1,2,0,4,0,1
0,0,0,0,1,20313,13737,1337,5176,95844,0,0,0,92,1,3,27,0,2,0,0
0,0,0,1,1,617,743,14,9233,44729,0,1,1,88,1,0,2,26,3,1,1
0,0,0,0,1,5236,494,134,6388,8320,0,0,0,88,1,0,5,0,5,0,0
0,1,0,1,1,2,3,0,7,94,1,1,0,88,1,1,1,0,24,1,1
0,0,0,0,1,2438,2972,128,4338,19942,0,0,0,88,1,0,0,1,1,1,0
0,0,0,0,0,287231,2240,1968,52191,104667,0,0,0,90,1,6,89,0,1,0,0
0,0,0,0,0,14321,9552,295,10838,43528,0,1,0,93,1,0,0,1,1,1,0
0,0,0,0,1,1014,396,4,1174,5321,0,1,0,98,1,1,1,0,4,1,0
0,0,0,0,1,59,67,2,18,4163,0,1,0,98,1,1,1,0,4,1,1
0,0,0,0,1,1081,1363,103,5944,40439,0,1,0,88,1,1,1,0,1,1,0
0,1,0,1,1,221,1296,6,13680,12461,0,1,0,93,1,1,2,0,3,0,0
0,0,0,0,1,1259,1468,11,5797,55818,0,1,0,88,1,0,1,1,2,0,0
1,0,0,1,1,80,94,0,1158,940,0,0,0,93,1,1,1,0,2,0,1
0,1,0,0,0,4251757,45,9237,448,603660,0,0,0,80,1,1,7,0,2,1,0
0,0,0,0,0,289810,2366,1436,10938,132621,0,0,0,80,1,1,2,0,4,0,0
0,0,0,0,0,13285040,74,8442,208,236392,0,0,0,80,1,7,8,0,5,0,0
0,0,0,0,1,2252,2410,102,86,4585,0,1,0,67,1,2,2,0,2,1,1
0,0,0,0,1,1790,406,42,1,21972,0,0,0,93,1,1,2,0,1,0,0
0,0,0,0,1,44,62,1,12,69,0,1,0,88,1,1,1,0,3,1,1
0,0,0,1,1,599,1616,14,5650,187,0,0,0,93,1,0,1,2,1,0,0
0,0,0,0,1,4373,937,81,8630,10545,0,1,0,88,1,1,5,1,2,1,0
0,1,0,0,1,2324,5,31,0,9649,0,1,0,88,1,5,2,0,4,0,1
0,1,0,1,1,335,914,43,12500,54431,0,1,0,93,1,0,0,1,1,0,1
1,1,0,0,1,94,220,0,45,3148,0,0,0,15,1,1,1,0,5,1,1
0,0,0,0,1,7253,2437,83,4699,11004,0,0,0,81,1,1,1,0,4,1,0
0,0,0,0,1,2986,1189,33,486,27796,0,1,0,9,1,1,1,0,6,1,0
0,0,0,0,1,743,183,0,1659,1591,0,1,0,70,1,1,2,0,6,1,1
0,0,0,1,1,224,437,0,46174,38003,0,1,0,88,1,0,0,1,2,0,1
0,0,0,1,1,1264,50,21,8991,29724,0,1,0,93,1,1,1,1,1,0,0
0,0,0,1,1,1193,1239,6,497290,121174,0,1,0,93,1,0,2,0,1,1,1
0,0,0,0,1,1641,555,9,580,11485,0,1,0,93,1,1,1,0,2,0,0
0,1,0,1,1,6767,4749,153,174273,365095,0,1,0,92,1,2,6,1,1,0,0
0,1,0,1,1,557,574,2,31355,3324,0,1,0,93,1,1,2,0,5,0,0
0,0,0,0,1,1130,2904,57,19035,21946,0,0,0,88,1,1,5,0,1,0,0
0,0,0,0,1,872,964,9,1141,96200,0,1,0,53,1,1,1,1,5,1,0
0,1,1,1,1,445,2536,6,20504,5765,0,1,0,93,1,1,1,0,1,1,1
0,0,0,0,1,1669,964,10,26807,15813,0,1,0,29,1,1,1,0,19,1,0
0,1,1,1,1,861,2002,0,3539,4961,0,1,0,90,1,1,4,0,9,0,1
0,0,0,0,1,6308,6806,25,61653,25873,0,1,0,88,1,0,1,1,2,0,0
0,0,0,1,1,30,130,0,14,3,1,1,0,88,1,1,1,0,1,0,1
0,1,0,0,1,1679,4989,31,9972,834,0,0,0,88,1,6,21,1,2,0,0
0,1,0,1,1,26,26,0,20,683,1,1,0,88,1,1,1,0,1,1,1
0,1,0,1,1,4759,5020,4,12187,89417,0,1,0,104,1,1,1,0,1,1,1
0,0,0,0,1,165,697,0,10220,4203,1,1,0,88,1,0,0,1,4,1,1
0,0,0,0,0,9903,1784,225,2489,23664,0,0,0,88,1,9,11,1,2,1,0
0,0,0,0,1,70,94,1,19,127,0,1,0,88,1,1,3,1,1,0,1
0,1,0,1,1,596,58,4,26638,40354,0,0,0,90,1,0,0,0,19,1,1
0,1,0,1,1,156,945,4,14169,5198,0,1,0,93,1,2,1,0,14,0,1
0,0,1,1,1,161,220,2,4248,8798,0,0,0,93,1,1,1,0,1,0,0
0,0,0,1,1,103,30,2,4048,6552,0,1,0,88,1,0,0,0,21,1,1
0,0,0,0,1,5323,5855,420,135503,418290,0,0,0,88,1,0,0,0,2,1,0
0,0,0,0,0,50213,800,14,586,168155,0,0,0,108,1,2,1,0,5,1,0
0,0,0,0,1,1842,868,8,635,510,0,0,0,93,1,8,57,0,4,0,0
0,1,0,0,1,3,23,0,141,141,1,1,0,93,1,3,3,0,13,0,1
0,1,0,1,1,7406,6411,60,4630,36751,0,0,0,88,1,1,1,0,4,0,0
0,0,0,0,1,2189,1832,0,4322,2295,0,1,0,93,1,1,3,0,1,1,0
0,0,0,0,1,579,5005,1,173,2199,1,1,0,90,1,1,1,1,4,1,1
0,1,0,0,1,5876,3720,578,24211,99735,0,0,0,12,1,1,1,0,3,1,0
0,0,0,1,1,109,259,0,621,2731,0,0,0,93,1,1,1,3,1,0,0
0,0,0,0,1,2704,184,26,3212,16024,0,1,0,21,1,1,1,1,2,1,0
1,0,0,1,1,80,172,0,320,849,0,1,0,93,1,0,0,3,2,0,1
0,1,0,1,1,1,0,0,4,148,0,1,1,88,1,1,1,0,17,1,1
0,0,0,1,1,7404,5157,44,28765,16710,0,1,0,88,1,5,14,0,4,0,0
